,sentence_id,filename,token,label,attribute
121,14,1789_Brug_Wall,hals,O,
122,14,1789_Brug_Wall,en,O,
123,14,1789_Brug_Wall,zoude,O,
124,14,1789_Brug_Wall,haer,O,
125,14,1789_Brug_Wall,nog,O,
126,14,1789_Brug_Wall,grooter,O,
127,14,1789_Brug_Wall,gewelt,O,
128,14,1789_Brug_Wall,hebben,O,
129,14,1789_Brug_Wall,aengedaen,O,
130,14,1789_Brug_Wall,zoo,O,
131,14,1789_Brug_Wall,er,O,
132,14,1789_Brug_Wall,geen,O,
133,14,1789_Brug_Wall,volk,O,
134,14,1789_Brug_Wall,hadde,O,
135,14,1789_Brug_Wall,toegekomen,O,
136,14,1789_Brug_Wall,.,O,
137,16,1789_Brug_Wall,Gisteravont,O,
138,16,1789_Brug_Wall,is,O,
139,16,1789_Brug_Wall,ook,O,
140,16,1789_Brug_Wall,langs,O,
141,16,1789_Brug_Wall,de,O,
142,16,1789_Brug_Wall,straeten,O,
143,16,1789_Brug_Wall,deser,O,
144,16,1789_Brug_Wall,stadt,O,
145,16,1789_Brug_Wall,sieur,O,
146,16,1789_Brug_Wall,Coene,O,
147,16,1789_Brug_Wall,door,O,
148,16,1789_Brug_Wall,vier,O,
149,16,1789_Brug_Wall,moetwillige,O,
150,16,1789_Brug_Wall,overweldigt,O,
151,16,1789_Brug_Wall,die,O,
152,16,1789_Brug_Wall,hem,O,
153,16,1789_Brug_Wall,het,O,
154,16,1789_Brug_Wall,gelt,O,
155,16,1789_Brug_Wall,dat,O,
156,16,1789_Brug_Wall,-,O,
157,16,1789_Brug_Wall,fol,O,
158,16,1789_Brug_Wall,.,O,
159,16,1789_Brug_Wall,218,O,
160,16,1789_Brug_Wall,-,O,
161,16,1789_Brug_Wall,hij,O,
162,16,1789_Brug_Wall,bij,O,
163,16,1789_Brug_Wall,zig,O,
164,16,1789_Brug_Wall,hadde,O,
165,16,1789_Brug_Wall,",",O,
166,16,1789_Brug_Wall,bestaende,O,
167,16,1789_Brug_Wall,in,O,
168,16,1789_Brug_Wall,vijfthien,O,
169,16,1789_Brug_Wall,pondt,O,
170,16,1789_Brug_Wall,groote,O,
171,16,1789_Brug_Wall,om,O,
172,16,1789_Brug_Wall,ergens,O,
173,16,1789_Brug_Wall,te,O,
174,16,1789_Brug_Wall,gaen,O,
175,16,1789_Brug_Wall,betaelen,O,
176,16,1789_Brug_Wall,",",O,
177,16,1789_Brug_Wall,hebben,O,
178,16,1789_Brug_Wall,afgenomen,O,
179,16,1789_Brug_Wall,",",O,
180,16,1789_Brug_Wall,onder,O,
181,16,1789_Brug_Wall,verdreijging,O,
182,16,1789_Brug_Wall,van,O,
183,16,1789_Brug_Wall,hem,O,
184,16,1789_Brug_Wall,het,O,
185,16,1789_Brug_Wall,leven,O,
186,16,1789_Brug_Wall,te,O,
187,16,1789_Brug_Wall,benemen,O,
188,16,1789_Brug_Wall,zoo,O,
189,16,1789_Brug_Wall,hij,O,
190,16,1789_Brug_Wall,seffens,O,
191,16,1789_Brug_Wall,niet,O,
192,16,1789_Brug_Wall,al,O,
193,16,1789_Brug_Wall,zoude,O,
194,16,1789_Brug_Wall,gegeven,O,
195,16,1789_Brug_Wall,hebben,O,
196,16,1789_Brug_Wall,dat,O,
197,16,1789_Brug_Wall,hij,O,
198,16,1789_Brug_Wall,bij,O,
199,16,1789_Brug_Wall,zig,O,
200,16,1789_Brug_Wall,hadde,O,
201,16,1789_Brug_Wall,.,O,
202,18,1789_Brug_Wall,Geleden,O,
203,18,1789_Brug_Wall,twee,O,
204,18,1789_Brug_Wall,nagten,O,
205,18,1789_Brug_Wall,is,O,
206,18,1789_Brug_Wall,er,O,
207,18,1789_Brug_Wall,eene,O,
208,18,1789_Brug_Wall,zeer,O,
209,18,1789_Brug_Wall,groote,O,
210,18,1789_Brug_Wall,diefte,O,
211,18,1789_Brug_Wall,begaen,O,
212,18,1789_Brug_Wall,in,O,
213,18,1789_Brug_Wall,het,O,
214,18,1789_Brug_Wall,huijs,O,
215,18,1789_Brug_Wall,van,O,
216,18,1789_Brug_Wall,sieur,O,
217,18,1789_Brug_Wall,Kerkhove,O,
218,18,1789_Brug_Wall,",",O,
219,18,1789_Brug_Wall,advocaet,O,
220,18,1789_Brug_Wall,",",O,
221,18,1789_Brug_Wall,wonende,O,
222,18,1789_Brug_Wall,in,O,
223,18,1789_Brug_Wall,de,O,
224,18,1789_Brug_Wall,St.-Jacobsstraete,O,
225,18,1789_Brug_Wall,",",O,
226,18,1789_Brug_Wall,alwaer,O,
227,18,1789_Brug_Wall,eenen,O,
228,18,1789_Brug_Wall,of,O,
229,18,1789_Brug_Wall,meer,O,
230,18,1789_Brug_Wall,dieven,O,
231,18,1789_Brug_Wall,langs,O,
232,18,1789_Brug_Wall,den,O,
233,18,1789_Brug_Wall,venster,O,
234,18,1789_Brug_Wall,beneden,O,
235,18,1789_Brug_Wall,met,O,
236,18,1789_Brug_Wall,braeke,O,
237,18,1789_Brug_Wall,ingekomen,O,
238,18,1789_Brug_Wall,zijnde,O,
239,18,1789_Brug_Wall,",",O,
240,18,1789_Brug_Wall,het,O,
241,18,1789_Brug_Wall,comtoir,O,
242,18,1789_Brug_Wall,en,O,
243,18,1789_Brug_Wall,de,O,
244,18,1789_Brug_Wall,aldaer,O,
245,18,1789_Brug_Wall,staende,O,
246,18,1789_Brug_Wall,kasse,O,
247,18,1789_Brug_Wall,hebben,O,
248,18,1789_Brug_Wall,opengebroken,O,
249,18,1789_Brug_Wall,en,O,
250,18,1789_Brug_Wall,ontweert,O,
251,18,1789_Brug_Wall,boven,O,
252,18,1789_Brug_Wall,de,O,
253,18,1789_Brug_Wall,duijsent,O,
254,18,1789_Brug_Wall,ponden,O,
255,18,1789_Brug_Wall,grooten,O,
256,18,1789_Brug_Wall,in,O,
257,18,1789_Brug_Wall,verscheijde,O,
258,18,1789_Brug_Wall,speciën,O,
259,18,1789_Brug_Wall,van,O,
260,18,1789_Brug_Wall,gelde,O,
261,18,1789_Brug_Wall,",",O,
262,18,1789_Brug_Wall,(,O,
263,18,1789_Brug_Wall,eenen,O,
264,18,1789_Brug_Wall,kostbaeren,O,
265,18,1789_Brug_Wall,diamanten,O,
266,18,1789_Brug_Wall,ring,O,
267,18,1789_Brug_Wall,",",O,
268,18,1789_Brug_Wall,nevens,O,
269,18,1789_Brug_Wall,het,O,
270,18,1789_Brug_Wall,gelt,O,
271,18,1789_Brug_Wall,liggende,O,
272,18,1789_Brug_Wall,",",O,
273,18,1789_Brug_Wall,hebben,O,
274,18,1789_Brug_Wall,de,O,
275,18,1789_Brug_Wall,dieven,O,
276,18,1789_Brug_Wall,niet,O,
277,18,1789_Brug_Wall,medegenomen,O,
278,18,1789_Brug_Wall,maer,O,
279,18,1789_Brug_Wall,laeten,O,
280,18,1789_Brug_Wall,liggen,O,
281,18,1789_Brug_Wall,),O,
282,18,1789_Brug_Wall,en,O,
283,18,1789_Brug_Wall,zijn,O,
284,18,1789_Brug_Wall,aldus,O,
285,18,1789_Brug_Wall,door,O,
286,18,1789_Brug_Wall,de,O,
287,18,1789_Brug_Wall,poorte,O,
288,18,1789_Brug_Wall,die,O,
289,18,1789_Brug_Wall,zij,O,
290,18,1789_Brug_Wall,hebben,O,
291,18,1789_Brug_Wall,ontgrendelt,O,
292,18,1789_Brug_Wall,",",O,
293,18,1789_Brug_Wall,weggegaen,O,
294,18,1789_Brug_Wall,;,O,
295,18,1789_Brug_Wall,uijt,O,
296,18,1789_Brug_Wall,welcke,O,
297,18,1789_Brug_Wall,",",O,
298,18,1789_Brug_Wall,zoo,O,
299,18,1789_Brug_Wall,wegens,O,
300,18,1789_Brug_Wall,het,O,
301,18,1789_Brug_Wall,één,O,
302,18,1789_Brug_Wall,als,O,
303,18,1789_Brug_Wall,het,O,
304,18,1789_Brug_Wall,ander,O,
305,18,1789_Brug_Wall,",",O,
306,18,1789_Brug_Wall,men,informatiebron-B,
307,18,1789_Brug_Wall,vermoedt,waarneming-B,Mondeling / Gehoord
308,18,1789_Brug_Wall,dat,O,
309,18,1789_Brug_Wall,het,O,
310,18,1789_Brug_Wall,bekende,O,
311,18,1789_Brug_Wall,dieven,O,
312,18,1789_Brug_Wall,moeten,O,
313,18,1789_Brug_Wall,zijn,O,
314,18,1789_Brug_Wall,die,O,
315,18,1789_Brug_Wall,de,O,
316,18,1789_Brug_Wall,-,O,
317,18,1789_Brug_Wall,fol,O,
318,18,1789_Brug_Wall,.,O,
319,18,1789_Brug_Wall,219,O,
320,18,1789_Brug_Wall,-,O,
321,18,1789_Brug_Wall,conduite,O,
322,18,1789_Brug_Wall,van,O,
323,18,1789_Brug_Wall,het,O,
324,18,1789_Brug_Wall,huijs,O,
325,18,1789_Brug_Wall,kennen,O,
326,18,1789_Brug_Wall,en,O,
327,18,1789_Brug_Wall,die,O,
328,18,1789_Brug_Wall,den,O,
329,18,1789_Brug_Wall,ring,O,
330,18,1789_Brug_Wall,hebben,O,
331,18,1789_Brug_Wall,laeten,O,
332,18,1789_Brug_Wall,liggen,O,
333,18,1789_Brug_Wall,omdat,O,
334,18,1789_Brug_Wall,dese,O,
335,18,1789_Brug_Wall,kennelijk,O,
336,18,1789_Brug_Wall,en,O,
337,18,1789_Brug_Wall,het,O,
338,18,1789_Brug_Wall,gelt,O,
339,18,1789_Brug_Wall,ten,O,
340,18,1789_Brug_Wall,allen,O,
341,18,1789_Brug_Wall,tijde,O,
342,18,1789_Brug_Wall,onkennelijk,O,
343,18,1789_Brug_Wall,zijnde,O,
344,18,1789_Brug_Wall,",",O,
345,18,1789_Brug_Wall,hunne,O,
346,18,1789_Brug_Wall,zeer,O,
347,18,1789_Brug_Wall,strafbaere,O,
348,18,1789_Brug_Wall,en,O,
349,18,1789_Brug_Wall,groote,O,
350,18,1789_Brug_Wall,diefte,O,
351,18,1789_Brug_Wall,noijt,O,
352,18,1789_Brug_Wall,zoud,O,
353,18,1789_Brug_Wall,aen,O,
354,18,1789_Brug_Wall,den,O,
355,18,1789_Brug_Wall,dag,O,
356,18,1789_Brug_Wall,komen,O,
357,18,1789_Brug_Wall,.,O,
358,19,1789_Brug_Wall,Den,O,
359,19,1789_Brug_Wall,nagt,O,
360,19,1789_Brug_Wall,vóór,O,
361,19,1789_Brug_Wall,het,O,
362,19,1789_Brug_Wall,begaen,O,
363,19,1789_Brug_Wall,deser,O,
364,19,1789_Brug_Wall,diefte,O,
365,19,1789_Brug_Wall,was,O,
366,19,1789_Brug_Wall,er,O,
367,19,1789_Brug_Wall,nog,O,
368,19,1789_Brug_Wall,eene,O,
369,19,1789_Brug_Wall,andere,O,
370,19,1789_Brug_Wall,begaen,O,
371,19,1789_Brug_Wall,met,O,
372,19,1789_Brug_Wall,zeer,O,
373,19,1789_Brug_Wall,merckelijcke,O,
374,19,1789_Brug_Wall,braeken,O,
375,19,1789_Brug_Wall,in,O,
376,19,1789_Brug_Wall,het,O,
377,19,1789_Brug_Wall,clooster,O,
378,19,1789_Brug_Wall,van,O,
379,19,1789_Brug_Wall,d'abdije,O,
380,19,1789_Brug_Wall,van,O,
381,19,1789_Brug_Wall,St.-Trudo,O,
382,19,1789_Brug_Wall,alwaer,O,
383,19,1789_Brug_Wall,de,O,
384,19,1789_Brug_Wall,dieven,O,
385,19,1789_Brug_Wall,over,O,
386,19,1789_Brug_Wall,den,O,
387,19,1789_Brug_Wall,zoogenaemden,O,
388,19,1789_Brug_Wall,Fredemuer,O,
389,19,1789_Brug_Wall,geklommen,O,
390,19,1789_Brug_Wall,zijnde,O,
391,19,1789_Brug_Wall,",",O,
392,19,1789_Brug_Wall,hebben,O,
393,19,1789_Brug_Wall,ontweert,O,
394,19,1789_Brug_Wall,verscheijde,O,
395,19,1789_Brug_Wall,soorten,O,
396,19,1789_Brug_Wall,van,O,
397,19,1789_Brug_Wall,huijsraedt,O,
398,19,1789_Brug_Wall,als,O,
399,19,1789_Brug_Wall,koper,O,
400,19,1789_Brug_Wall,",",O,
401,19,1789_Brug_Wall,tin,O,
402,19,1789_Brug_Wall,",",O,
403,19,1789_Brug_Wall,serveeten,O,
404,19,1789_Brug_Wall,en,O,
405,19,1789_Brug_Wall,laekens,O,
406,19,1789_Brug_Wall,",",O,
407,19,1789_Brug_Wall,'t,O,
408,19,1789_Brug_Wall,goon,O,
409,19,1789_Brug_Wall,zij,O,
410,19,1789_Brug_Wall,ten,O,
411,19,1789_Brug_Wall,meerderen,O,
412,19,1789_Brug_Wall,deel,O,
413,19,1789_Brug_Wall,uijt,O,
414,19,1789_Brug_Wall,den,O,
415,19,1789_Brug_Wall,kueken,O,
416,19,1789_Brug_Wall,gestolen,O,
417,19,1789_Brug_Wall,hebbende,O,
418,19,1789_Brug_Wall,",",O,
419,19,1789_Brug_Wall,door,O,
420,19,1789_Brug_Wall,hun,O,
421,19,1789_Brug_Wall,weder,O,
422,19,1789_Brug_Wall,over,O,
423,19,1789_Brug_Wall,den,O,
424,19,1789_Brug_Wall,zelven,O,
425,19,1789_Brug_Wall,muer,O,
426,19,1789_Brug_Wall,is,O,
427,19,1789_Brug_Wall,weggedraegen,O,
428,19,1789_Brug_Wall,geworden,O,
429,19,1789_Brug_Wall,.,O,
430,21,1789_Brug_Wall,Den,O,
431,21,1789_Brug_Wall,ontfang,O,
432,21,1789_Brug_Wall,van,O,
433,21,1789_Brug_Wall,de,O,
434,21,1789_Brug_Wall,derde,O,
435,21,1789_Brug_Wall,loterij,O,
436,21,1789_Brug_Wall,in,O,
437,21,1789_Brug_Wall,classen,O,
438,21,1789_Brug_Wall,geopent,O,
439,21,1789_Brug_Wall,.,O,
440,23,1789_Brug_Wall,Heden,O,
441,23,1789_Brug_Wall,",",O,
442,23,1789_Brug_Wall,den,O,
443,23,1789_Brug_Wall,eersten,O,
444,23,1789_Brug_Wall,januarij,O,
445,23,1789_Brug_Wall,",",O,
446,23,1789_Brug_Wall,is,O,
447,23,1789_Brug_Wall,geopent,O,
448,23,1789_Brug_Wall,den,O,
449,23,1789_Brug_Wall,ontfang,O,
450,23,1789_Brug_Wall,van,O,
451,23,1789_Brug_Wall,de,O,
452,23,1789_Brug_Wall,derde,O,
453,23,1789_Brug_Wall,keijserlijcke,O,
454,23,1789_Brug_Wall,en,O,
455,23,1789_Brug_Wall,koninglijcke,O,
456,23,1789_Brug_Wall,loterije,O,
457,23,1789_Brug_Wall,in,O,
458,23,1789_Brug_Wall,ses,O,
459,23,1789_Brug_Wall,classen,O,
460,23,1789_Brug_Wall,van,O,
461,23,1789_Brug_Wall,f.,O,
462,23,1789_Brug_Wall,3168000,O,
463,23,1789_Brug_Wall,Brabants,O,
464,23,1789_Brug_Wall,loopende,O,
465,23,1789_Brug_Wall,geld,O,
466,23,1789_Brug_Wall,",",O,
467,23,1789_Brug_Wall,ingestelt,O,
468,23,1789_Brug_Wall,in,O,
469,23,1789_Brug_Wall,de,O,
470,23,1789_Brug_Wall,Oostenrijcksche,O,
471,23,1789_Brug_Wall,Nederlanden,O,
472,23,1789_Brug_Wall,bij,O,
473,23,1789_Brug_Wall,opene,O,
474,23,1789_Brug_Wall,brieven,informatiebron-B,
475,23,1789_Brug_Wall,van,O,
476,23,1789_Brug_Wall,Zijne,O,
477,23,1789_Brug_Wall,Majesteijt,O,
478,23,1789_Brug_Wall,den,O,
479,23,1789_Brug_Wall,keijser,O,
480,23,1789_Brug_Wall,ende,O,
481,23,1789_Brug_Wall,koning,O,
482,23,1789_Brug_Wall,van,O,
483,23,1789_Brug_Wall,den,O,
484,23,1789_Brug_Wall,5,O,
485,23,1789_Brug_Wall,september,O,
486,23,1789_Brug_Wall,-,O,
487,23,1789_Brug_Wall,fol,O,
488,23,1789_Brug_Wall,.,O,
489,23,1789_Brug_Wall,220,O,
490,23,1789_Brug_Wall,-,O,
491,23,1789_Brug_Wall,1785,O,
492,23,1789_Brug_Wall,",",O,
493,23,1789_Brug_Wall,ingeschreven,O,
494,23,1789_Brug_Wall,in,O,
495,23,1789_Brug_Wall,de,O,
496,23,1789_Brug_Wall,rekenkaemer,O,
497,23,1789_Brug_Wall,.,O,
498,23,1789_Brug_Wall,Dese,O,
499,23,1789_Brug_Wall,loterije,O,
500,23,1789_Brug_Wall,is,O,
501,23,1789_Brug_Wall,van,O,
502,23,1789_Brug_Wall,40000,O,
503,23,1789_Brug_Wall,bilietten,O,
504,23,1789_Brug_Wall,",",O,
505,23,1789_Brug_Wall,21000,O,
506,23,1789_Brug_Wall,prijsen,O,
507,23,1789_Brug_Wall,en,O,
508,23,1789_Brug_Wall,322,O,
509,23,1789_Brug_Wall,premiën,O,
510,23,1789_Brug_Wall,en,O,
511,23,1789_Brug_Wall,zal,O,
512,23,1789_Brug_Wall,met,O,
513,23,1789_Brug_Wall,de,O,
514,23,1789_Brug_Wall,treckinge,O,
515,23,1789_Brug_Wall,van,O,
516,23,1789_Brug_Wall,d'eerste,O,
517,23,1789_Brug_Wall,classe,O,
518,23,1789_Brug_Wall,op,O,
519,23,1789_Brug_Wall,den,O,
520,23,1789_Brug_Wall,9,O,
521,23,1789_Brug_Wall,maerte,O,
522,23,1789_Brug_Wall,toekomende,O,
523,23,1789_Brug_Wall,begonst,O,
524,23,1789_Brug_Wall,worden,O,
525,23,1789_Brug_Wall,",",O,
526,23,1789_Brug_Wall,wanneer,O,
527,23,1789_Brug_Wall,van,O,
528,23,1789_Brug_Wall,ses,O,
529,23,1789_Brug_Wall,tot,O,
530,23,1789_Brug_Wall,ses,O,
531,23,1789_Brug_Wall,weken,O,
532,23,1789_Brug_Wall,de,O,
533,23,1789_Brug_Wall,voorde,O,
534,23,1789_Brug_Wall,classen,O,
535,23,1789_Brug_Wall,zullen,O,
536,23,1789_Brug_Wall,vervolgt,O,
537,23,1789_Brug_Wall,worden,O,
538,23,1789_Brug_Wall,.,O,
539,23,1789_Brug_Wall,D'uijtlegging,O,
540,23,1789_Brug_Wall,en,O,
541,23,1789_Brug_Wall,de,O,
542,23,1789_Brug_Wall,voorwaerden,O,
543,23,1789_Brug_Wall,deser,O,
544,23,1789_Brug_Wall,loterije,O,
545,23,1789_Brug_Wall,den,O,
546,23,1789_Brug_Wall,leser,ontvanger-B,
547,23,1789_Brug_Wall,zien,waarneming-B,Geschreven / Gelezen
548,23,1789_Brug_Wall,kan,O,
549,23,1789_Brug_Wall,in,O,
550,23,1789_Brug_Wall,'t,O,
551,23,1789_Brug_Wall,Lovensch,informatiebron-B,
552,23,1789_Brug_Wall,nieuwsbladt,informatiebron-I,
553,23,1789_Brug_Wall,",",O,
554,23,1789_Brug_Wall,het,O,
555,23,1789_Brug_Wall,sevenste,O,
556,23,1789_Brug_Wall,deel,O,
557,23,1789_Brug_Wall,",",O,
558,23,1789_Brug_Wall,fol,O,
559,23,1789_Brug_Wall,.,O,
560,23,1789_Brug_Wall,390,O,
561,23,1789_Brug_Wall,tot,O,
562,23,1789_Brug_Wall,398,O,
563,23,1789_Brug_Wall,",",O,
564,23,1789_Brug_Wall,van,O,
565,23,1789_Brug_Wall,welcke,O,
566,23,1789_Brug_Wall,treckingen,O,
567,23,1789_Brug_Wall,t'zijne,O,
568,23,1789_Brug_Wall,tijde,O,
569,23,1789_Brug_Wall,naeder,O,
570,23,1789_Brug_Wall,zal,O,
571,23,1789_Brug_Wall,gehandelt,O,
572,23,1789_Brug_Wall,worden,O,
573,23,1789_Brug_Wall,.,O,
574,25,1789_Brug_Wall,Den,O,
575,25,1789_Brug_Wall,uijtvoer,O,
576,25,1789_Brug_Wall,der,O,
577,25,1789_Brug_Wall,graenen,O,
578,25,1789_Brug_Wall,verboden,O,
579,25,1789_Brug_Wall,;,O,
580,25,1789_Brug_Wall,het,O,
581,25,1789_Brug_Wall,nieuwsbladt,informatiebron-B,
582,25,1789_Brug_Wall,uijt,informatiebron-I,
583,25,1789_Brug_Wall,Loven,informatiebron-I,
584,25,1789_Brug_Wall,onderblijft,O,
585,25,1789_Brug_Wall,en,O,
586,25,1789_Brug_Wall,d'aenteekening,O,
587,25,1789_Brug_Wall,der,O,
588,25,1789_Brug_Wall,Gensche,informatiebron-B,
589,25,1789_Brug_Wall,Gasetten,informatiebron-I,
590,25,1789_Brug_Wall,begint,O,
591,25,1789_Brug_Wall,met,O,
592,25,1789_Brug_Wall,het,O,
593,25,1789_Brug_Wall,jaer,O,
594,25,1789_Brug_Wall,1789,O,
595,25,1789_Brug_Wall,.,O,
596,27,1789_Brug_Wall,Op,O,
597,27,1789_Brug_Wall,den,O,
598,27,1789_Brug_Wall,5,O,
599,27,1789_Brug_Wall,januarij,O,
600,27,1789_Brug_Wall,is,O,
601,27,1789_Brug_Wall,in,O,
602,27,1789_Brug_Wall,de,O,
603,27,1789_Brug_Wall,tweede,O,
604,27,1789_Brug_Wall,Gasette,informatiebron-B,
605,27,1789_Brug_Wall,van,informatiebron-I,
606,27,1789_Brug_Wall,Gend,informatiebron-I,
607,27,1789_Brug_Wall,wegens,O,
608,27,1789_Brug_Wall,de,O,
609,27,1789_Brug_Wall,dierte,O,
610,27,1789_Brug_Wall,der,O,
611,27,1789_Brug_Wall,levensmiddelen,O,
612,27,1789_Brug_Wall,en,O,
613,27,1789_Brug_Wall,strengheijd,O,
614,27,1789_Brug_Wall,der,O,
615,27,1789_Brug_Wall,tegenwoordige,O,
616,27,1789_Brug_Wall,jaergetijden,O,
617,27,1789_Brug_Wall,bekent,waarneming-B,Geschreven / Gelezen
618,27,1789_Brug_Wall,gemakt,waarneming-I,Geschreven / Gelezen
619,27,1789_Brug_Wall,",",O,
620,27,1789_Brug_Wall,hoe,O,
621,27,1789_Brug_Wall,den,O,
622,27,1789_Brug_Wall,uijtvoer,O,
623,27,1789_Brug_Wall,der,O,
624,27,1789_Brug_Wall,graenen,O,
625,27,1789_Brug_Wall,en,O,
626,27,1789_Brug_Wall,van,O,
627,27,1789_Brug_Wall,alle,O,
628,27,1789_Brug_Wall,levensmiddelen,O,
629,27,1789_Brug_Wall,van,O,
630,27,1789_Brug_Wall,d'eerste,O,
631,27,1789_Brug_Wall,nootsaekelijcheijd,O,
632,27,1789_Brug_Wall,naer,O,
633,27,1789_Brug_Wall,buijten,O,
634,27,1789_Brug_Wall,'s,O,
635,27,1789_Brug_Wall,landts,O,
636,27,1789_Brug_Wall,verboden,O,
637,27,1789_Brug_Wall,is,O,
638,27,1789_Brug_Wall,(,O,
639,27,1789_Brug_Wall,ziet,O,
640,27,1789_Brug_Wall,diesaengaende,O,
641,27,1789_Brug_Wall,dezelve,O,
